patent_citing;organization_citing;patent_cited;university_cited
8759510;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8759510;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
8759510;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
8759510;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
8633309;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
8633309;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8633309;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
8633309;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
8633309;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
8633309;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
8889159;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
8889159;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
8889159;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
8889159;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
8889159;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8889159;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
8716262;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
8716262;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
8735372;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
8735372;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8735372;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
8889159;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
9206217;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
9206217;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
8716262;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
8716262;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8716262;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
8716262;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
9549941;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
9206217;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
9206217;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
9206217;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
9206217;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
9206217;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
9549941;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
9549941;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
9549941;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
9549941;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
9549941;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
9549941;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
8841275;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
8841275;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
8841275;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
8841275;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
8841275;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8841275;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
9393256;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
9393256;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
9393256;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
9393256;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
9393256;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8841275;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
10039779;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
10039779;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
10039779;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
10039779;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
9393256;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
9393256;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
8859756;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
8859756;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8859756;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
10039779;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
10039779;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
10039779;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
9045520;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
9045520;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
8859756;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
8859756;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
8859756;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
8859756;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
8415322;Gilead Pharmasset LLC;7608600;Universita' Degli Studi di Cagliari
9045520;Gilead Pharmasset LLC;7608597;Universita' Degli Studi di Cagliari
9045520;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
9045520;Gilead Pharmasset LLC;7105493;Universita' Degli Studi di Cagliari
9045520;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
9045520;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8716263;Gilead Pharmasset LLC;7635689;Universita' Degli Studi di Cagliari
8716263;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
8716263;Gilead Pharmasset LLC;7365057;Universita' Degli Studi di Cagliari
8716263;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
8415322;Gilead Pharmasset LLC;7148206;Universita' Degli Studi di Cagliari
8415322;Gilead Pharmasset LLC;7163929;Universita' Degli Studi di Cagliari
9139604;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
9381206;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
9724360;Gilead Sciences, Inc.;7105493;Universita' Degli Studi di Cagliari
9724360;Gilead Sciences, Inc.;7608597;Universita' Degli Studi di Cagliari
9457035;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
8008264;Gilead Sciences, Inc.;7608597;Universita' Degli Studi di Cagliari
8853171;Gilead Sciences, Inc.;7105493;Universita' Degli Studi di Cagliari
8951986;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
8658617;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
8318701;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
8697861;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
9949994;Gilead Sciences, Inc.;7608597;Universita' Degli Studi di Cagliari
9949994;Gilead Sciences, Inc.;7105493;Universita' Degli Studi di Cagliari
9090642;Gilead Sciences, Inc.;7608597;Universita' Degli Studi di Cagliari
9090642;Gilead Sciences, Inc.;7105493;Universita' Degli Studi di Cagliari
8853171;Gilead Sciences, Inc.;7608597;Universita' Degli Studi di Cagliari
8318682;Gilead Sciences, Inc.;7608597;Universita' Degli Studi di Cagliari
9579332;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
RE46762;Gilead Sciences, Inc.;7105493;Universita' Degli Studi di Cagliari
RE46762;Gilead Sciences, Inc.;7608597;Universita' Degli Studi di Cagliari
9783568;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
8871785;Gilead Sciences, Inc.;7169766;Universita' Degli Studi di Cagliari
8008264;Gilead Sciences, Inc.;7105493;Universita' Degli Studi di Cagliari
10065958;Gilead Sciences, Inc.;7608597;Universita' Degli Studi di Cagliari
10065958;Gilead Sciences, Inc.;7105493;Universita' Degli Studi di Cagliari
9487544;Gilead Sciences, Inc.;7105493;Universita' Degli Studi di Cagliari
9487544;Gilead Sciences, Inc.;7608597;Universita' Degli Studi di Cagliari
8318682;Gilead Sciences, Inc.;7105493;Universita' Degli Studi di Cagliari
7727169;Given Imaging Ltd.;5906591;Scuola Superiore Sant'Anna
9550814;GlaxoSmithKline Biologicals, S.R.;8470340;Universita' degli Studi del Molise
9579372;GlaxoSmithKline Biologicals, S.R.;8470340;Universita' degli Studi del Molise
9572884;GlaxoSmithKline Biologicals, S.R.;8470340;Universita' degli Studi del Molise
9610342;GlaxoSmithKline Biologicals, S.R.;8470340;Universita' degli Studi del Molise
9249196;GlaxoSmithKline Biologicals, S.R.;8470340;Universita' degli Studi del Molise
9468673;GlaxoSmithKline Biologicals, S.R.;8470340;Universita' degli Studi del Molise
9364528;GlaxoSmithKline Biologicals, S.R.;8470340;Universita' degli Studi del Molise
9267163;GlaxoSmithKline Biologicals, S.R.;8470340;Universita' degli Studi del Molise
6699389;Global United, Inc.;4721585;Universita' Degli Studi di Parma
8532858;GM Global Technology Operating LLC;7351265;Universita' di Pisa
8849453;GM Global Technology Operating LLC;5912658;Scuola Superiore Sant'Anna
9120220;GM Global Technology Operating LLC;5912658;Scuola Superiore Sant'Anna
8056423;GM Global Technology Operating LLC;5912658;Scuola Superiore Sant'Anna
9378304;Google;8156156;Universita' di Pisa
6372209;Gyne Logix, Inc.;5176911;Universita' Cattolica del Sacro Cuore
6093394;GyneLogix, Inc.;5176911;Universita' Cattolica del Sacro Cuore
6468526;GyneLogix, Inc.;5176911;Universita' Cattolica del Sacro Cuore
7799202;Hach Lange Sarl;5976465;Universita' degli Studi di Milano-Bicocca
9096778;Henkel IP & Holding GmbH;7718821;Universita' Degli Studi di Parma
8227431;Hetero Drugs Limited;7192936;Universita' Degli Studi di Cagliari
8227431;Hetero Drugs Limited;7547704;Universita' Degli Studi di Cagliari
7831087;Hewlett-Packasrd Development Comany, L.P.;7181056;Universita' di Bologna
5326805;Hoechst Atkiengesellschaft;5210120;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8776936;Honda Motors;7351265;Universita' di Pisa
9686382;Honeywell-International Inc.;6819282;Universita' Degli Studi di Roma
9255771;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8109029;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7832137;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8230635;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8966806;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9335123;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8893971;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8905307;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8959824;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8353454;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9068794;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7856750;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8656630;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7937878;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8991702;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8707608;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9250038;Horus Vision, LLC;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9749720;Huawei Technologies,Co., Ltd.;9485048;Scuola Superiore Sant'Anna
6652204;Hueller Hille GmbH;6439813;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
10094909;Humatics Corporation;9413418;Consorzio Nazionale Interuniversitario Per Le Telecomunicazioni (CNIT)
9915725;Humatics Corporation;9413418;Consorzio Nazionale Interuniversitario Per Le Telecomunicazioni (CNIT)
10073162;Humatics Corporation;9413418;Consorzio Nazionale Interuniversitario Per Le Telecomunicazioni (CNIT)
10074889;Humatics Corporation;9413418;Consorzio Nazionale Interuniversitario Per Le Telecomunicazioni (CNIT)
9903939;Humatics Corporation;9413418;Consorzio Nazionale Interuniversitario Per Le Telecomunicazioni (CNIT)
9459077;HVRT CORP.;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9612086;HVRT CORP.;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9869530;HVRT CORP.;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
10060703;HVRT CORP.;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9574850;HVRT CORP.;5223560;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6635697;IdemitsuPetrochemical Co., Ltd.;5210120;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9243025;Idenix Pharmaceuticals, Inc.;7662798;Universita' Degli Studi di Cagliari
9243025;Idenix Pharmaceuticals, Inc.;7169766;Universita' Degli Studi di Cagliari
9243025;Idenix Pharmaceuticals, Inc.;8299038;Universita' Degli Studi di Cagliari
9243025;Idenix Pharmaceuticals, Inc.;7105493;Universita' Degli Studi di Cagliari
9243025;Idenix Pharmaceuticals, Inc.;7157441;Universita' Degli Studi di Cagliari
9243025;Idenix Pharmaceuticals, Inc.;7365057;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7662798;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7384924;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7157441;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7582618;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7824851;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7148206;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7192936;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7365057;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7105493;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7192936;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7456155;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7635689;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7625875;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7169766;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7608597;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7148206;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7608600;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7824851;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7384924;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7163929;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7157441;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7635689;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7456155;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7547704;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7662798;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;8299038;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7101861;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7608597;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7582618;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7105493;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7169766;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7625875;Universita' Degli Studi di Cagliari
9249173;Idenix Pharmaceuticals, Inc.;7365057;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7582618;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7384924;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7456155;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7192936;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7635689;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7169766;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7608597;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7608600;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7157441;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7105493;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7365057;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7625875;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7163929;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7547704;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;7608600;Universita' Degli Studi di Cagliari
9187515;Idenix Pharmaceuticals, Inc.;8299038;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;8299038;Universita' Degli Studi di Cagliari
9309275;Idenix Pharmaceuticals, Inc.;7547704;Universita' Degli Studi di Cagliari
